"date","rate","volume","cap","liquidity"
1563382500000,9723.80918040266,17390999006,173307207927,NA
1.563399e+12,9815.64917647007,15622798219,174946523793,NA
1563415500000,9764.77873313538,15023062082,174043266108,NA
1.563432e+12,9962.02414696241,15027634323,177561375041,NA
1563448500000,9857.94606047776,14687507786,175709381121,NA
1.563465e+12,10374.5185207688,15962616347,184919951779,NA
1563481500000,10562.0109007188,16080493598,188264538396,NA
1.563498e+12,10614.2269238456,15767585243,189198722288,NA
1563514500000,10433.4206476602,15503178036,185979113906,NA
1.563531e+12,10328.7162321189,15787700972,184115429794,NA
1563547500000,10347.6572735788,15201827258,184455269027,NA
1.563564e+12,10399.2701534573,12476032820,185378554474,NA
1563580500000,10486.2391089483,12258889966,186932417164,NA
1.563597e+12,10495.6079542716,12104236893,187105066558,NA
1563613500000,10565.3748108222,11067392436,188353427037,NA
1.56363e+12,10557.5086504226,10381688154,188216096967,NA
1563646500000,10870.5832447225,11441229978,193802116910,NA
1.563663e+12,10931.9931285477,11419702107,194901586092,NA
1563679500000,10599.0860470742,11798651891,188970967345,NA
1.563696e+12,10589.1769228013,11473277356,188797876839,NA
1563712500000,10552.3155310892,11559894134,188145010660,NA
1.563729e+12,10383.9599990298,10626580405,185146006783,NA
1563745500000,10567.0673505747,10696228064,188415037688,NA
1.563762e+12,10574.0760605977,9823130041,188543706718,NA
1563778500000,10591.4959490565,9627855737,188859612142,NA
1.563795e+12,10493.6863431739,9210035218,187119742081,NA
1563811500000,10273.6258407823,9475979754,183199295993,NA
1.563828e+12,10328.2925250507,9858044670,184177469002,NA
1563844500000,10274.2677802315,9801204094,183216774052,NA
1.563861e+12,10200.596019682,9913913078,181905056092,NA
1563877500000,10002.0412775092,10615634935,178367652357,NA
1.563894e+12,10009.0218623474,10770027669,178495390931,NA
1563910500000,10139.5946165386,10948908630,180828262942,NA
1.563927e+12,9803.80976134498,10930598159,174843956977,NA
1563943500000,9665.98839005028,11432483637,172388427584,NA
1.56396e+12,9773.0241815593,10555541151,174300537601,NA
1563976500000,9731.90378475629,10103760019,173571783653,NA
1.563993e+12,9674.31102438043,10635900923,172547257798,NA
1564009500000,9780.30183664243,10578645991,174441463558,NA
1.564026e+12,10085.9094920639,10627008998,179895307473,NA
1564042500000,10077.082310645,10373621525,179741138269,NA
1.564059e+12,10113.2967085142,10339523517,180390367725,NA
1564075500000,10004.5097294574,9511181459,178454061677,NA
1.564092e+12,9891.95535234702,9471531541,176449979287,NA
1564108500000,9733.85133050951,8837237514,173633413419,NA
1.564125e+12,9735.60361108047,8893689796,173667591456,NA
1564141500000,9827.13849831014,9170900112,175303984812,NA
1.564158e+12,9808.77515069801,8623837554,174980946888,NA
1564174500000,9879.23756950788,8704642073,176243000001,NA
1.564191e+12,10134.5862473361,9244460984,180801778746,NA
1564207500000,10072.9385625597,9147022361,179706129477,NA
1.564224e+12,9669.82038533336,9114878610,172517573276,NA
1564240500000,9461.23800312728,10126272124,168798770342,NA
1.564257e+12,9478.3883021661,10137310961,169109489513,NA
1564273500000,9481.88070044671,9913828443,169174767269,NA
1.56429e+12,9556.57528593507,9461522529,170511283224,NA
1564306500000,9540.91948787853,9274057999,170235401591,NA
1.564323e+12,9543.47589671685,7289820132,170285433360,NA
1564339500000,9588.74005299188,7089320767,171096798200,NA
1.564356e+12,9530.74015186023,8104505178,170066527270,NA
1564372500000,9657.80511677759,8978194095,172338336410,NA
1.564389e+12,9643.05141190039,9056102186,172078323835,NA
1564405500000,9572.75392987152,9327264132,170826990473,NA
1.564422e+12,9583.01064753616,9886037860,171014814387,NA
1564438500000,9531.67395076783,9672823308,170102491617,NA
1.564455e+12,9490.87634834097,8188037938,169377852282,NA
1564471500000,9536.43272385369,8459881537,170193491508,NA
1.564488e+12,9549.53104007224,8382019584,170430117590,NA
1564504500000,9693.49563053069,8502666663,173001755217,NA
1.564521e+12,9567.26860704691,8523362019,170752658817,NA
1564537500000,9617.00997515227,8836478919,172987605044,NA
1.564554e+12,9740.75622774881,8773819688,173856426418,NA
1564570500000,9757.52207982024,9235402094,174158596470,NA
1.564587e+12,9979.79398600018,9798766492,178129213119,NA
1564603500000,9989.68935783004,10250751342,178311209935,NA
1.56462e+12,10056.8459504902,10495497435,179515826583,NA
1564636500000,9985.96122980712,10411901859,178253651986,NA
1.564653e+12,9951.39150363562,10455737180,177639304314,NA
1564669500000,10044.0575176585,10015223611,179297475153,NA
1.564686e+12,10157.0009978128,9336680212,181318079121,NA
1564702500000,10376.7015368682,10644410304,185242925016,NA
1.564719e+12,10333.013263782,10409008289,184465986086,NA
1564735500000,10494.5386105434,10864310454,187353614116,NA
1.564752e+12,10521.0239491399,10943405674,187830388663,NA
1564768500000,10434.0440378392,11879334650,186283287034,NA
1.564785e+12,10437.6075751295,10703764981,186351344316,NA
1564801500000,10755.6997377224,11461368962,192034005541,NA
1.564818e+12,10766.3406771947,11213363971,192228297134,NA
1564834500000,10729.7175251815,10980093222,191578162197,NA
1.564851e+12,10774.0867332129,10308208197,192375757545,NA
1564867500000,10839.2174769102,9868906024,193542758514,NA
1.564884e+12,10833.0831305494,9539882447,193438511477,NA
1564900500000,10671.4603150383,8985011509,190556798621,NA
1.564917e+12,10711.653218303,8787862952,191277991519,NA
1564933500000,10880.4851790386,9304769059,194296632012,NA
1.56495e+12,10915.0653099065,9716570897,194919053291,NA
1564966500000,11087.6708231558,10908239190,198006807721,NA
1.564983e+12,11483.6205664264,12739538265,205081099157,NA
1564999500000,11684.8743131182,14150283821,208679586114,NA
1.565016e+12,11727.883140408,15389970226,209452369764,NA
