"date","rate","volume","cap","liquidity"
1556903700000,5833.71938440761,13261234764,103142416366,NA
1556920200000,5771.60003615838,13398553299,102044774439,NA
1556936700000,5871.48852123714,13817973679,103810852800,NA
1556953200000,5783.08854469609,13735319521,102249921095,NA
1556969700000,5781.57279110927,11722098455,102230706707,NA
1556986200000,5624.4740371742,11516804861,99454480939,NA
1557002700000,5706.32747754221,11513480686,100903276887,NA
1557019200000,5774.06627266388,12027867848,102103102603,NA
1557035700000,5796.34130395646,11413023519,102498656645,NA
1557052200000,5761.6656433777,11137286430,101886990571,NA
1557068700000,5781.97359139748,10568887044,102248056726,NA
1557085200000,5761.46984141065,10423256587,101887342181,NA
1557101700000,5770.61938276687,9771254879,102050876253,NA
1557118200000,5700.58122143387,10087838708,100814134735,NA
1557134700000,5666.76613563577,10135318332,100218668809,NA
1557151200000,5695.82434744248,10270389947,100734498266,NA
1557167700000,5748.69891879259,10903932413,101671201643,NA
1557184200000,5760.51533234658,10854834839,101882703487,NA
1557200700000,5950.38512444671,11926438144,105242301706,NA
1557217200000,5906.66246851747,11993609303,104471139081,NA
1557233700000,5943.48040871887,12164592436,105124489529,NA
1557250200000,5942.05844044694,12416290693,105101198526,NA
1557266700000,5923.35317313712,12438891763,104771530507,NA
1557283200000,5878.45997096892,14130706407,103979887085,NA
1557299700000,5901.27648802416,13361891733,104385537633,NA
1557316200000,5910.83298720101,13349957851,104555761245,NA
1557332700000,5924.81332252654,12587643122,104806096547,NA
1557349200000,5917.57990493142,12226061527,104680213244,NA
1557365700000,6029.64143801532,12110586704,106664206297,NA
1557382200000,6052.07979006363,12355499610,107063561016,NA
1557398700000,6073.18774727424,12547853652,107439319018,NA
1557415200000,6019.55764976227,12716940038,106492144871,NA
1557431700000,6085.67967125434,13132936059,107664114222,NA
1557448200000,6173.74116539465,13425648066,109224668035,NA
1557464700000,6200.81271802183,14607791539,109704933628,NA
1557481200000,6274.5808186796,14778105668,111010900326,NA
1557497700000,6274.4677691656,14792631895,111011962176,NA
1557514200000,6400.78032063757,15570049932,113248602964,NA
1557530700000,6374.11544653518,15603441997,112779296183,NA
1557547200000,6527.66724639275,15722415280,115498259574,NA
1557563700000,6698.51150509425,17529047475,118522625257,NA
1557580200000,6767.08467181085,16584361549,119737892451,NA
1557596700000,6884.16852558363,17523821005,121580825492,NA
1557613200000,7058.79142605908,18489541443,124904163701,NA
1557629700000,7164.90888167014,21317893183,126784853888,NA
1557646200000,7433.36999276692,19967505608,131537570376,NA
1557662700000,7147.59537143583,18056254308,126482954244,NA
1557679200000,6887.94408964152,18027332827,121891124994,NA
1557695700000,7126.41604011412,23017040597,126114310414,NA
1557712200000,7077.25558627638,20667307089,125246630900,NA
1557728700000,7052.25381487779,18558777383,124806464984,NA
1557745200000,7076.71462682238,16736473405,125242103205,NA
1557761700000,7658.05276289615,17724868193,135534607110,NA
1557778200000,7797.50357897902,18190926456,138006456344,NA
1557794700000,7895.74713274635,18812895221,139747515432,NA
1557811200000,7967.11911201593,19943280718,141014024723,NA
1557827700000,8048.77259929304,23430784625,142459250621,NA
1557844200000,8061.27680410823,23295193270,142686413220,NA
1557860700000,7887.16988959533,21440839983,139606945277,NA
1557877200000,7884.33643599742,21381488247,139560047928,NA
1557893700000,7945.31255182707,21824988464,140642456417,NA
1557910200000,7895.23787406053,18376144139,139758437494,NA
1557926700000,7961.35743487518,17689355168,140930954142,NA
1557943200000,8035.24937203588,17974392300,142239277282,NA
1557959700000,8137.52401224398,17625017400,144055942893,NA
1557976200000,8292.56798844969,19735345840,146803637925,NA
1557992700000,8080.7877536247,21789421507,143057619937,NA
1558009200000,7868.06380755648,21840526398,139293644528,NA
1558025700000,8029.9574876212,22517791472,142163571854,NA
1558042200000,7794.66242845881,21276012113,138000211232,NA
1558058700000,7852.22527115421,20065780270,139022077981,NA
1558075200000,7237.96954382012,19171250140,128149604274,NA
1558091700000,7261.42442794052,19108877074,128567694816,NA
1558108200000,7157.42228471286,19632122703,126728603231,NA
1558124700000,7107.94509386859,19530366756,125855315812,NA
1558141200000,7310.29503717297,20428886091,129440470105,NA
1558157700000,7398.83245197858,17958564252,131011215013,NA
1558174200000,7317.50429073139,17185668244,128979123426,NA
1558190700000,7332.16555491078,15626816349,129833405043,NA
1558207200000,7278.0369276171,14559974171,128879383300,NA
1558223700000,7283.01034677378,13781014407,128970729896,NA
1558240200000,7814.66703336383,15434955284,138388078603,NA
1558256700000,7904.3590431467,15481491886,139979772410,NA
1558273200000,7900.56610507808,16010804156,139915762787,NA
1558289700000,7959.0627621166,16129413208,140954699073,NA
1558306200000,8122.585010981,16582592766,143854026514,NA
1558322700000,7925.50007840664,15491281081,140367541201,NA
1558339200000,7856.03086435703,14800068030,139140613720,NA
1558355700000,7826.08650998565,14147385414,138612905135,NA
1558372200000,7828.41112337021,14476454263,138656716048,NA
1558388700000,8001.08684541059,15459059276,141718050586,NA
1558405200000,7849.13930981317,13496304963,139029057396,NA
1558421700000,7830.68145966571,13745303026,139348578374,NA
1558438200000,7857.93098123841,13385314564,139791160327,NA
1558454700000,7874.94671904029,13465223443,139495128817,NA
1558471200000,7943.75355271448,12969382425,141559131219,NA
1558487700000,8039.74775051315,12459560405,140975959054,NA
1558504200000,7915.15249199972,12263171136,140215240468,NA
1558520700000,7900.25231902451,11922908472,139428373863,NA
1558537200000,7816.19251506336,11609571482,138860673788,NA
