"date","rate","volume","cap","liquidity"
1541707200000,6492.81796294238,4256418530,112755815542,NA
1541723700000,6476.63269957956,4332116634,112476357581,NA
1541740200000,6488.55975694918,4154311238,112685759664,NA
1541756700000,6464.89371205876,4133566177,112276455587,NA
1541773200000,6431.44248569353,4085975767,111697595012,NA
1541789700000,6432.07536134716,3952098309,111710837659,NA
1541806200000,6413.77670274298,3913701387,111394634118,NA
1541822700000,6433.41061939337,3745045058,111737161191,NA
1541839200000,6442.13183474646,3720299486,111890649932,NA
1541855700000,6458.75465594927,3604421641,112181218311,NA
1541872200000,6454.14660104759,3585352225,112102795178,NA
1541888700000,6454.89931512945,3527291600,112118373654,NA
1541905200000,6437.42240962308,3446351930,111817621698,NA
1541921700000,6438.74844188508,3376527887,111842509154,NA
1541938200000,6417.11179993668,3403078664,111468761376,NA
1541954700000,6387.8038196908,3438576460,110962616805,NA
1541971200000,6424.81085658695,3466139496,111607554551,NA
1541987700000,6456.20979103024,3583790899,112154694006,NA
1542004200000,6455.15298499998,3606647745,112138510981,NA
1542020700000,6436.76745467356,3749266485,111821049736,NA
1542037200000,6453.10493557331,3942708243,112107288241,NA
1542053700000,6454.95818913128,3943176600,112141827246,NA
1542070200000,6451.15936841747,3981960447,112078004469,NA
1542086700000,6445.97747737448,4105867293,111989589354,NA
1542103200000,6431.16404886928,4098764044,111733835126,NA
1542119700000,6443.77710959225,4149789555,111954905205,NA
1542136200000,6441.20760900451,4113709819,111912355807,NA
1542152700000,6451.54066724664,4090369118,112093744920,NA
1542169200000,6441.11923369936,3951696878,111915412853,NA
1542185700000,6455.15811048948,3900777259,112161677211,NA
1542202200000,6358.54627806444,4203828207,110484192564,NA
1542218700000,5953.24831846396,5812423827,103444011883,NA
1542235200000,5807.69980905204,6751059200,100916334192,NA
1542251700000,5742.12635950696,7216277530,99778632899,NA
1542268200000,5720.66390671251,7717585096,99408045355,NA
1542284700000,5611.83371128947,7650488414,97518725589,NA
1542301200000,5616.32246018193,7507333210,97598132172,NA
1542317700000,5535.47790481421,6303787684,96194566321,NA
1542334200000,5620.10765182788,6138314289,97667141231,NA
1542350700000,5618.26158037776,5903899608,97636256592,NA
1542367200000,5613.71897117803,5816934082,97559137884,NA
1542383700000,5599.20990753553,5130677200,97308456213,NA
1542400200000,5560.65328609376,4737361969,96640467399,NA
1542416700000,5554.30092561431,4591576791,96532011591,NA
1542433200000,5529.01162527865,4465891397,96094703071,NA
1542449700000,5539.12175059089,4258433923,96272079665,NA
1542466200000,5536.6469604918,4183501054,96230661410,NA
1542482700000,5496.33023447462,4117482391,95532193986,NA
1542499200000,5552.83238109475,3894946671,96516067383,NA
1542515700000,5589.5650145722,3861261294,97156488767,NA
1542532200000,5590.61845188655,3701925596,97176409462,NA
1542548700000,5584.91800606912,3755770964,97079418372,NA
1542565200000,5592.30695013403,3732293356,97209254214,NA
1542581700000,5660.70830045649,3807537896,98399384798,NA
1542598200000,5581.13785285174,3991641293,97018102497,NA
1542614700000,5477.44656427133,4214651641,95217805824,NA
1542631200000,5344.15705823154,4805462584,92902291885,NA
1542647700000,5205.82837238087,5635646919,90498510863,NA
1542664200000,4988.93035937897,6202266073,86729311493,NA
1542680700000,5017.43503436821,6870525273,87226602842,NA
1542697200000,4705.98548000635,6979234032,81813557570,NA
1542713700000,4580.11147076904,7581071694,79626611953,NA
1542730200000,4883.57134063377,8598935420,84904120681,NA
1542746700000,4437.91428774412,7990221634,77157355911,NA
1542763200000,4494.0633742086,7963274539,78134909340,NA
1542779700000,4571.56439522882,7867870072,79483504358,NA
1542796200000,4692.86556828938,7137291465,81593915063,NA
1542812700000,4565.31460140525,6598010413,79377239107,NA
1542829200000,4558.08762045212,6050200343,79252891580,NA
1542845700000,4661.16157730386,5390237603,81046002859,NA
1542862200000,4630.03720398758,5075240461,80506392397,NA
1542878700000,4618.32322589216,4624907789,80303981542,NA
1542895200000,4558.71981062961,4578584792,79269354132,NA
1542911700000,4576.75496435427,4348068217,79584047886,NA
1542928200000,4536.15535851946,4402194529,78879205529,NA
1542944700000,4357.29153321331,4732828273,75769975149,NA
1542961200000,4391.26925562383,5000134796,76362029416,NA
1542977700000,4398.94591848905,4961346760,76497062468,NA
1542994200000,4352.00161306526,4820613846,75681904275,NA
1543010700000,4387.22868577729,4847794388,76296043426,NA
1543027200000,4482.62906809142,4565047089,77956671455,NA
1543043700000,4417.59636051895,4133361938,76826802637,NA
1543060200000,4399.3800064696,4028323238,76511707398,NA
1543076700000,4389.59484016344,3976721126,76343227696,NA
1543093200000,4307.15603135692,3948496986,74910811450,NA
1543109700000,3978.5077796214,4641280606,69196144836,NA
1543126200000,3872.44486939335,5100552335,67352562313,NA
1543142700000,3739.20105261034,5320466924,65036342699,NA
1543159200000,3963.15803401031,6286163339,68932792949,NA
1543175700000,3963.68579500096,6767988805,68942765244,NA
1543192200000,4147.89145506965,6785000108,72148320272,NA
1543208700000,4102.41505513922,6455876565,71357866940,NA
1543225200000,4057.19099935403,6636252646,70572403119,NA
1543241700000,3984.45549295339,6087328136,69308507575,NA
1543258200000,3917.93845689745,6502749079,68152292628,NA
1543274700000,3858.37777054294,6182204569,67117542372,NA
1543291200000,3864.18163052245,6405340451,67219804342,NA
1543307700000,3897.95223522394,6485091573,67808823859,NA
1543324200000,3835.99979821939,6526352305,66731915590,NA
1543340700000,3868.24773673918,6091626553,67294114877,NA
