"date","rate","volume","cap","liquidity"
1566937800000,10159.4712673223,8276528223,181856943480,NA
1566954300000,10162.9249172394,7931064146,181922067582,NA
1566970800000,10122.9412602198,7363762495,181211146048,NA
1566987300000,10136.6846155485,7412871205,181460714200,NA
1567003800000,10177.2305925939,7324558051,182189342165,NA
1567020300000,9729.35447110322,9043982920,174174777260,NA
1567036800000,9751.14502151697,9811113497,174568771868,NA
1567053300000,9610.02260836655,10219542818,172046668324,NA
1567069800000,9456.6158366786,10723463474,169303211816,NA
1567086300000,9501.70262661268,10924415915,170114445603,NA
1567102800000,9553.79594847203,10870255621,171050684972,NA
1567119300000,9524.26267351736,8922328875,170525732399,NA
1567135800000,9479.01991880809,8689073409,169719358664,NA
1567152300000,9511.18306535988,8105713545,170299159463,NA
1567168800000,9588.43084839491,7989555284,171685408845,NA
1567185300000,9588.9746474978,7466710604,171698137586,NA
1567201800000,9623.36551227647,7555959221,172318629288,NA
1567218300000,9657.49804287868,7125248601,172933195892,NA
1567234800000,9622.21674726245,6810374627,172305275849,NA
1567251300000,9588.8399853944,6311323835,171710234270,NA
1567267800000,9604.55420532857,6191814112,171996195684,NA
1567284300000,9562.65988577869,5996436943,171249786700,NA
1567300800000,9636.2796625987,6269972124,172572875415,NA
1567317300000,9619.16744689822,6213304829,172269669807,NA
1567333800000,9604.37520261092,6125934087,172007876925,NA
1567350300000,9592.44044880762,5997580359,171797490895,NA
1567366800000,9615.23629349044,6110609535,172208882016,NA
1567383300000,9746.40469236397,6415337481,174561275622,NA
1567399800000,9752.57004744274,6657431554,174675229565,NA
1567416300000,9767.48121320913,6686550291,174945844384,NA
1567432800000,9851.52553866148,7387144569,176453875669,NA
1567449300000,10100.6679425337,8372054466,180920002678,NA
1567465800000,10339.3196730255,9439320501,185198535021,NA
1567482300000,10397.1943765377,9848949773,186238964480,NA
1567498800000,10368.202890765,10037229101,185724322357,NA
1567515300000,10452.5869754394,10371627658,186418035545,NA
1567531800000,10732.5830497713,11769867150,190299230037,NA
1567548300000,10664.1481854894,10389913442,191037817199,NA
1567564800000,10486.5004427344,10503597444,187792363089,NA
1567581300000,10547.1445306285,10360775254,189228651915,NA
1567597800000,10606.1997713169,10054509235,188290501145,NA
1567614300000,10456.6003652587,8314728737,187451211128,NA
1567630800000,10580.7498473893,9057130545,189561275522,NA
1567647300000,10549.7811581474,8608219024,188421958582,NA
1567663800000,10647.1618987334,8273015555,190038814085,NA
1567680300000,10551.1003150865,8484490156,190091582189,NA
1567696800000,10499.5142575379,8449306193,188863600625,NA
1567713300000,10566.8047095437,8173189407,188406496524,NA
1567729800000,10575.1128952849,7473806481,189484999759,NA
1567746300000,10703.925218256,7838948417,191797877274,NA
1567762800000,10724.2100462612,7838948417,191637485579,NA
1567779300000,10787.7855945121,8253048857,193602159091,NA
1567795800000,10397.1183912603,8813273930,186612244395,NA
1567812300000,10328.80089451,10302800714,185345666500,NA
1567828800000,10366.4193054238,13690409115,185768172474,NA
1567845300000,10427.6587536971,13075737415,186868858696,NA
1567861800000,10407.3214150774,12106066135,186508045981,NA
1567878300000,10509.1158491249,12580050515,188336093065,NA
1567894800000,10521.7600142153,10595136603,188566248183,NA
1567911300000,10493.1676656912,10157117091,188058939152,NA
1567927800000,10554.591475531,10439365606,189164528511,NA
1567944300000,10408.5335976062,10498716066,186550971506,NA
1567960800000,10402.5369888623,10233310912,186447271086,NA
1567977300000,10370.140936869,9268500774,185871813617,NA
1567993800000,10403.1296315719,9183879038,186467255986,NA
1568010300000,10321.0144541461,9316212183,184999281609,NA
1568026800000,10264.9726111634,10935057831,183998607558,NA
1568043300000,10361.3573809971,11450459215,185729662360,NA
1568059800000,10306.5233952038,11831670448,184749842784,NA
1568076300000,10357.7667068915,12367155075,185672155560,NA
1568092800000,10299.8780158996,12071757020,184638311881,NA
1568109300000,10292.3522184178,11145102053,184508291331,NA
1568125800000,10227.6055652133,10069539480,183352586179,NA
1568142300000,10211.5567562476,9488729313,183068704903,NA
1568158800000,10099.3518747244,10121097118,181062190345,NA
1568175300000,10093.4069112114,10403965142,180959009923,NA
1568191800000,10046.0731861871,11080516654,180115795003,NA
1568208300000,10067.0088081842,10958198445,180494793504,NA
1568224800000,10069.4169902459,11354352928,180541374075,NA
1568241300000,10166.3369123809,10736009548,182285084419,NA
1568257800000,10146.2370833757,10392804288,181928494058,NA
1568274300000,10077.0530172687,9841355386,180691506651,NA
1568290800000,10206.2575049759,10083507764,183012097987,NA
1568307300000,10283.1948668979,10194043220,184395802953,NA
1568323800000,10379.2286288406,10497828892,186122528169,NA
1568340300000,10363.99836144,10558885506,185852918816,NA
1568356800000,10315.4340799177,10578929599,184986679355,NA
1568373300000,10294.4598361663,10727206778,184613636580,NA
1568389800000,10310.8561100506,10006586573,184911284678,NA
1568406300000,10211.5459131197,9707214680,183133986944,NA
1568422800000,10338.0381200858,9758590770,185406118015,NA
1568439300000,10329.2135384889,9468676213,185251728230,NA
1568455800000,10320.5346521745,8922545807,185099686873,NA
1568472300000,10349.7262580547,9326260877,185627639498,NA
1568488800000,10385.587099415,9689112025,186273937725,NA
1568505300000,10363.3253835648,9506387383,185878417662,NA
1568521800000,10315.248760067,9553186421,185019841049,NA
1568538300000,10310.5630731442,9648708411,184937992202,NA
1568554800000,10307.6277968604,9674000238,184889331937,NA
1568571300000,10314.4363966256,8848784084,185014945004,NA
