"date","rate","volume","cap","liquidity"
1609169100000,27050.9792411322,16518914394,502702549002,719956478
1609185600000,26992.0797321897,14910886304,501613548874,761260957
1609202100000,26833.9346689835,13347150733,498678970657,701932067
1609218600000,26278.7485459724,13120566832,488364735996,701158957
1609235100000,26656.1879666812,13362436998,495383741817,739262355
1609251600000,26767.2988509812,12612345859,497453171609,758875206
1609268100000,26621.9848821691,12490197746,494757768874,619261436
1609284600000,27065.411139751,12861652988,503003547829,588825414
1609301100000,28108.4246204023,14056056563,522395408871,690644893
1609317600000,27903.3145057519,14767773249,518590578178,616206658
1609334100000,27880.3633154708,14974087332,518169098382,639523204
1609350600000,28226.5262179127,14927026240,524608845079,788123993
1609367100000,28718.1556981294,15729996494,533750960746,766303208
1609383600000,28728.2027684108,15937379698,533942003187,698897025
1609400100000,29091.9287502244,14987141336,540709482539,752690963
1609416600000,28943.737210967,13869101735,537960398285,747134992
1609433100000,28611.7157047171,15083267487,531793799824,661663399
1609449600000,29109.3571232572,14350020324,541048518167,735240310
1609466100000,29346.7427697085,13863965049,545468436102,819841367
1609482600000,29122.3484300933,13540114971,541301633356,735185022
1609499100000,29259.730328518,13161580822,543861199639,789237097
1609515600000,29149.3406171063,11887323895,541814826187,720266195
1609532100000,29196.9458375186,12076444475,542704975249,719303380
1609548600000,29187.8037653842,11660882898,542539598169,794914254
1609565100000,29441.2283246953,10785347382,547253905394,865818623
1609581600000,29656.4903655324,11342707218,551262998449,784520439
1609598100000,31188.6903573541,14566188322,579748818688,727510475
1609614600000,32910.9955746034,18857037402,611768509563,756493734
1609631100000,31830.1078242017,23135256284,591683285512,653789175
1609647600000,32390.9576630075,23904874777,602113277022,725065822
1609664100000,34300.5383221494,23090606316,637617851951,732362743
1609680600000,34000.6001145672,22970939200,632046505695,757025385
1609697100000,32586.4068226779,27037684013,605765824290,626155989
1609713600000,33067.6215509094,23799897936,614718586253,627037627
1609730100000,33244.6640827259,25248622209,618016011416,732915955
1609746600000,31988.0985624514,25971932686,594662750788,530980852
1609763100000,30993.337903607,31023197149,576177185256,603743148
1609779600000,31384.058331936,31092994413,583447093927,603556127
1609796100000,31083.6423176147,29648134062,577869000507,574077172
1609812600000,32674.1298045616,31009321102,607443309535,655943134
1609829100000,30925.4297066289,30394116869,574939673596,508358947
1609845600000,31373.9798575098,23276202465,583282852107,662394382
1609862100000,32071.2241877643,21571225713,596252164487,698756926
1609878600000,33748.2018798761,23492213877,627436647379,719636504
1609895100000,33868.8996439885,23763357708,629686551782,787006133
1609911600000,35043.6055473316,24775892869,651534428958,800742773
1609928100000,34381.0086709787,29902934487,639222233799,777081132
1609944600000,34642.8472547268,33089305510,644098419369,790208858
1609961100000,35699.0655916797,34726464986,663742659410,931128894
1609977600000,36816.9014999698,37535930874,684534109223,927236492
1609994100000,37339.9989980602,30011095185,694269135871,945694307
1610010600000,37140.8521510983,29398883685,690572157667,954836942
1610027100000,38400.7701609861,29891864122,714006371221,1101221073
1610043600000,39826.6016094856,31932847647,740524878011,570652101
1610060100000,39836.0566881874,34758665090,740709885274,1003577783
1610076600000,38380.412551767,35131506180,713652107560,710262302
1610093100000,38810.1057468838,35793215267,721647215011,839805101
1610109600000,41545.9084685044,38278294306,772523317722,998449329
1610126100000,41536.9919763576,37903463410,772365287872,981830868
1610142600000,39737.7239732926,32509046879,738916500034,826456866
1610159100000,40347.8170890093,31081910908,750267658770,879667506
1610175600000,39151.2282243907,27822483613,728024175205,894289897
1610192100000,41098.6463789046,26572817913,764243713942,889651389
1610208600000,40645.0831799314,23170167339,755814872016,949205627
1610225100000,40573.347121573,21095295384,754489020175,934436610
1610241600000,40897.135453757,20197868377,760516464665,954948981
1610258100000,40487.3127945918,20415796840,752903566759,954762044
1610274600000,40483.6713471389,19957250834,752841437014,852619453
1610291100000,39363.5839745847,21485662627,732021189206,891041214
1610307600000,37997.2102913516,23566175067,706620098818,806491134
1610324100000,37509.5413300577,28031638721,697557175640,800785683
1610340600000,35236.7540592061,32304275894,655297457161,587080360
1610357100000,35406.0193572652,38765064555,658451690198,826359445
1610373600000,32951.8463735798,37930378355,612817843952,602890270
1610390100000,33045.3206513571,46792819339,614560747357,729632201
1610406600000,34769.25742636,48623074256,646627558222,694525660
1610423100000,34831.7823437354,47307217746,647799746440,782381624
1610439600000,35963.5885744083,43038934898,668854632447,806885170
1610456100000,35162.5035229655,40586237181,653961910209,840931750
1610472600000,34780.381113309,32848457211,646861805164,951372165
1610489100000,34979.4969168847,28719466345,650569006748,801240163
1610505600000,32808.8625518232,26368611202,610204652607,814553757
1610522100000,34031.6423722008,26725736662,632952168297,815954603
1610538600000,34582.4407615458,27103104554,643204625574,861115729
1610555100000,34577.5166422765,23871569188,643118020215,855298158
1610571600000,36036.1633812505,24703483214,670256422618,958303798
1610588100000,37577.4646077758,23765799540,698930019395,798894004
1610604600000,37609.7112433295,21957656764,699536604887,854332796
1610621100000,38071.7384269338,21530769921,708138141915,958100509
1610637600000,39703.6795623843,22982691653,738497611410,1013153321
1610654100000,39773.3273245996,23299701922,739800274848,995667228
1610670600000,39348.9345669292,21719496587,731912297046,892270533
1610687100000,38471.3380404752,21044160509,715595471757,895476319
1610703600000,38568.6383501202,21063184036,717413544930,861974294
1610720100000,37478.900955361,20599436833,697147585236,948064324
1610736600000,35082.4005401656,23028555918,652577380108,727063331
1610753100000,36648.3053192526,24416348619,681712278650,793547645
1610769600000,36584.6443062317,24778051027,680537017007,761118248
1610786100000,37153.379180868,24675510364,691122738270,731243071
1610802600000,37605.3011747637,25244386717,699534752585,807947829
