"date","rate","volume","cap","liquidity"
1561663200000,11173.7348230835,28541366239,196985142048,NA
1561679700000,11236.4132986788,26474418683,199832025938,NA
1561696200000,11252.7938086913,26086357907,200128406009,NA
1561712700000,11819.1259364132,26368140273,207634908666,NA
1561729200000,11785.9097420532,25206508123,209617555205,NA
1561745700000,11917.1121410232,21789001150,211955373118,NA
1561762200000,12427.2482016853,21020374372,218578350357,NA
1561778700000,11777.7241286095,19492688735,209486692648,NA
1561795200000,11877.4924508601,18894674390,211266288503,NA
1561811700000,11990.9634573761,17389977126,214359472617,NA
1561828200000,11840.5116974205,17228733841,210619910112,NA
1561844700000,12103.1428215711,16942331254,215294783269,NA
1561861200000,12005.7356602322,16087743130,214618526045,NA
1561877700000,11938.8292618754,14897686712,212380573947,NA
1561894200000,11618.1397616798,15137796610,206680165348,NA
1561910700000,11237.752985459,15176869042,198732975186,NA
1561927200000,11342.524878274,15309966423,201786353216,NA
1561943700000,11096.6960634565,15887587879,197416181895,NA
1561960200000,11152.4959366431,16600681255,198090573718,NA
1561976700000,11061.0280287575,16242256535,196788818072,NA
1561993200000,10501.1275269518,15647377681,186831723994,NA
1562009700000,10140.8074266344,16487054663,181759475329,NA
1562026200000,10653.3193185557,16981163374,189546786979,NA
1562042700000,10009.894801585,16246786415,178101423623,NA
1562059200000,10130.8501220361,17728495203,183248527319,NA
1562075700000,9996.88695405582,18183669399,177876478991,NA
1562092200000,10685.9390604609,18632666701,190141453497,NA
1562108700000,10869.8363142448,18669502477,192351072646,NA
1562125200000,11214.0444748484,20330080613,199548168625,NA
1562141700000,11264.0641590134,19152163337,200443312074,NA
1562158200000,11148.1836889043,18040123456,199494193088,NA
1562174700000,11276.9973355482,17133495782,200682196808,NA
1562191200000,11369.9552040261,16725076457,202342133241,NA
1562207700000,11880.7494227686,17317626706,210652224371,NA
1562224200000,11730.7351857372,16814726254,208772914675,NA
1562240700000,11676.2646651701,16463273162,207807584774,NA
1562257200000,11800.4121436929,16538816177,208838974512,NA
1562273700000,11665.438866739,16034504775,207623370751,NA
1562290200000,11213.5110221416,14958233653,199585638292,NA
1562306700000,11169.5897212191,14534512519,198691528206,NA
1562323200000,11228.8316042821,14847579676,199867868861,NA
1562339700000,11321.5331362421,14479514698,201522293530,NA
1562356200000,11148.5240112073,14479987615,199183028616,NA
1562372700000,11217.9968064016,13979488048,199689732617,NA
1562389200000,11404.6405572326,14134302904,203015568995,NA
1562405700000,11320.2702406294,13528224294,201225137526,NA
1562422200000,11302.8888021873,12975485020,201216705241,NA
1562438700000,11502.4260518146,13108618727,204773090030,NA
1562455200000,11245.7955392802,12524719777,199553660075,NA
1562471700000,11162.4067428669,12117556558,198728368035,NA
1562488200000,11167.0275074279,11133394389,198814262463,NA
1562504700000,11337.0212225077,11229615190,201629447600,NA
1562521200000,11285.3411574055,10747633370,200928445969,NA
1562537700000,11448.5587278564,11234836913,203839722034,NA
1562554200000,11429.7336472367,11166717202,202293591247,NA
1562570700000,11371.1448386908,11087130895,202470761551,NA
1562587200000,11849.0402208562,13200545952,210984010173,NA
1562603700000,11830.336998401,13210983269,209613156597,NA
1562620200000,12125.1040410665,13506979374,215910515149,NA
1562636700000,12246.8582165423,14147566471,218083931453,NA
1562653200000,12700.7097799329,16202288902,224602732426,NA
1562669700000,12223.2070139002,17101590775,217672239503,NA
1562686200000,12260.1225898528,17262866636,218333620754,NA
1562702700000,12455.6627647117,17740188218,221548626847,NA
1562719200000,12768.4301487634,17884890479,227395206995,NA
1562735700000,12961.5683708318,18398583091,230838235322,NA
1562752200000,12943.4543735267,17794560439,230881911657,NA
1562768700000,12877.4920145968,16909450256,229347810843,NA
1562785200000,12209.8083902909,19191326499,217461266109,NA
1562801700000,12163.040713501,21007281900,215060113343,NA
1562818200000,11708.4637575028,19900330388,208539155273,NA
1562834700000,11445.2128621151,21191693576,203854119851,NA
1562851200000,11548.6482975017,21848023003,207254276933,NA
1562867700000,11688.7848003897,19015055083,208199606251,NA
1562884200000,11364.7343216497,17827569353,202431341179,NA
1562900700000,11446.6751060069,17589576031,202664088804,NA
1562917200000,11624.4726163739,16583815472,207067021327,NA
1562933700000,11650.777434565,16576594488,207539958753,NA
1562950200000,11446.6288870766,16205416493,205571253913,NA
1562966700000,11809.8239960954,15358920852,210381976140,NA
1562983200000,11698.4053601954,14461026036,208401242289,NA
1562999700000,11638.9562527396,13506109731,206780572994,NA
1563016200000,11347.0042839831,12934704036,202148299695,NA
1563032700000,11392.5891603569,12768356438,202964957001,NA
1563049200000,11069.6104439639,12696170129,199250060451,NA
1563065700000,11324.546593699,13816513514,201760387023,NA
1563082200000,11202.9375237821,13559601969,199597696539,NA
1563098700000,10737.633331065,13329001918,195182353906,NA
1563115200000,10689.8119074555,14569583183,190462912241,NA
1563131700000,10479.2206772149,15148136622,186715212050,NA
1563148200000,10058.2474211985,14377281858,185580177038,NA
1563164700000,10247.0817224405,16795201040,182585320078,NA
1563181200000,10246.5976622505,17167944343,182580537434,NA
1563197700000,10033.4095911296,15465197474,181473891087,NA
1563214200000,10422.8855673794,15898404464,185727607577,NA
1563230700000,10825.2423855061,17105862257,192901489213,NA
1563247200000,10702.6747304481,15130896111,192035678316,NA
1563263700000,10717.1278560213,14838584266,190982562138,NA
1563280200000,10665.0371547855,14257477451,190058288979,NA
1563296700000,9830.54674686616,14658499081,179611000130,NA
