"date","rate","volume","cap","liquidity"
1586372100000,7335.14724711319,12135401181,134325800856,283461794
1586388600000,7392.36700888677,11568108987,135375862606,280620836
1586405100000,7270.75476412776,10769282539,133151782240,266550980
1586421600000,7334.66782358575,10593895999,134325177504,287192219
1586438100000,7309.30312745344,10969653425,133863125674,278170480
1586454600000,7289.31636215541,10980885512,133499637816,286159231
1586471100000,7302.34357408575,10773988113,133740684602,277597290
1586487600000,7264.39026858201,10695900230,133048942257,277313051
1586504100000,6929.36349732452,12253529383,126915276838,247613136
1586520600000,6932.19649763987,12342385572,126970111051,264887729
1586537100000,6838.56234032718,12612108299,125257501322,247188352
1586553600000,6949.24875608574,13236231593,127287304691,233642082
1586570100000,6915.06111764739,13414554855,126664467608,243595205
1586586600000,6953.4037530567,11826763107,127369320917,254522699
1586603100000,6870.47269873704,10817558914,125852631848,246339250
1586619600000,6866.48608772427,10038013823,125782262836,252131431
1586636100000,6802.37223002498,9360645119,124609765874,251422857
1586652600000,6889.53131900873,9415710483,126209579146,242447251
1586669100000,6842.60066535118,9031987234,125352167564,250988087
1586685600000,6867.81341502509,8811985013,125817311591,262021394
1586702100000,6982.52819950532,9251730094,127921571474,247625132
1586718600000,7150.17370344613,10688024195,130995379399,240627705
1586735100000,7015.46718832014,11003934198,128529756996,260575389
1586751600000,6707.7698720222,12178080955,122894561074,266862194
1586768100000,6732.26326538626,12604256943,123346252043,273295774
1586784600000,6736.62144435958,13156938409,123428041272,265133780
1586801100000,6786.73488119532,12464066247,124349610524,260107775
1586817600000,6863.24056248247,12426890427,125754642083,258377719
1586834100000,6864.18879419649,10776418785,125775105347,264394394
1586850600000,6852.2871541111,10907709750,125560192889,282703665
1586867100000,6842.92087857828,10607667521,125390708617,278767275
1586883600000,6953.451181408,10966594656,127418599615,287275445
1586900100000,6876.67415841469,10887775400,126014194369,263873942
1586916600000,6883.79047125871,10686335994,126146919749,258672898
1586933100000,6920.79536916156,10704383304,126828419697,275087551
1586949600000,6809.47494745926,10491630391,124791541022,264699149
1586966100000,6752.18556291741,10544179669,123743759914,264911874
1586982600000,6783.02678671847,10531587706,124310666588,282256987
1586999100000,6575.0887281877,10843802636,120503702549,272318208
1587015600000,6664.14391934051,11275257068,122138430510,273161973
1587032100000,7065.4492731136,14925720701,129495639063,293384606
1587048600000,7038.04214580885,14735074638,128996663975,272911429
1587065100000,7099.5628314854,14963596592,130126197442,294718953
1587081600000,7117.89273886481,13640133520,130465009109,265158178
1587098100000,7054.99252779301,12800574523,129314041074,285913620
1587114600000,7079.80403077493,10282141870,129771214928,325376615
1587131100000,7039.28411760407,9551535401,129030514311,279457905
1587147600000,7041.4207373016,9139493335,129071530576,295155636
1587164100000,7061.26936362725,8585673271,129437565464,284337599
1587180600000,7106.61754178523,8388896492,130271406158,288008508
1587197100000,7111.4969860347,7824071036,130363340275,289576372
1587213600000,7110.56933807386,7305488104,130349712756,299416434
1587230100000,7195.7657081365,7896156750,131913402993,294084924
1587246600000,7230.94802108235,7824693843,132561983689,307743170
1587263100000,7235.43583189289,7659993955,132646521563,298960208
1587279600000,7169.47020244487,7858071032,131439775623,283462503
1587296100000,7163.43693380141,7837726172,131331136073,287287755
1587312600000,7111.50629653393,7221411156,130381730628,296830725
1587329100000,7152.58022568466,7251658786,131138173906,289609087
1587345600000,7168.43749106598,7190514928,131431236889,293371958
1587362100000,7191.50486336472,7428252290,131857226906,298604860
