"date","rate","volume","cap","liquidity"
1581710700000,10352.4404830225,17020904434,188594932296,391171778
1581727200000,10352.418152774,17262992884,188596854790,398153451
1581743700000,10257.799838533,16931612006,186877233442,386622766
1581760200000,10261.6144554792,16720057359,186949037233,390903985
1581776700000,10249.9850724246,15949896297,186741013540,409570410
1581793200000,9914.54790415327,17567077393,180633643993,327433711
1581809700000,9929.29388563393,17351759912,180905528788,339118405
1581826200000,10001.5167324253,17702186612,182224634410,354954981
1581842700000,9991.8067213639,17609493159,182051088160,350676951
1581859200000,9905.11610352852,17544528189,180475296314,334655320
1581875700000,9761.7507836234,16923449675,177866049644,339298196
1581892200000,9809.66752895716,16965366215,178741216320,329892951
1581908700000,9842.69168625329,17263663082,179347622292,325536416
1581925200000,9780.69515315205,18124813281,178221499275,347458816
1581941700000,9657.39291508773,19619814610,175977853892,331457983
1581958200000,9709.60435253411,20506664589,176932779834,279841056
1581974700000,9649.74930695355,19399435924,175845451671,326885019
1581991200000,9725.51616209628,19513866868,177231115383,330101416
1582007700000,9791.91765608192,19074383209,178445332090,328790126
1582024200000,9751.52081365674,18487892135,177711588538,325599264
1582040700000,9830.91751890333,16866658479,179162199657,337535204
1582057200000,10082.0156390688,17859710225,183741579351,342963854
1582073700000,10121.3980006568,18176208502,184463237667,338170000
1582090200000,10109.9876280906,17333478594,184258437087,354474827
1582106700000,10125.1506915938,17074471810,184538465217,361955282
1582123200000,10155.8582003545,16623892370,185101047326,336785144
1582139700000,10203.6055635867,14703290541,185974863797,361219317
1582156200000,9647.62198621739,15807839022,175844552847,258541607
1582172700000,9589.7477012266,16616278201,174791966940,311937439
1582189200000,9589.70771432168,16789270660,174794239679,301712160
1582205700000,9570.14909203802,17545946559,174440849590,306781859
1582222200000,9510.79732620563,19007482703,173361862582,306984164
1582238700000,9643.36619323783,17139517915,175781805532,308679851
1582255200000,9638.36234240612,16005955235,175693967455,315271943
1582271700000,9680.5718293553,16179169464,176467385892,326621345
1582288200000,9758.95405302102,16148877793,177899018226,334323040
1582304700000,9721.39024214905,14989402900,177219602563,336564401
1582321200000,9658.89566658378,14630679743,176082508326,322529259
1582337700000,9662.21049506733,14194483146,176145962209,338963182
1582354200000,9623.91302833875,13637937051,175451749124,320369290
1582370700000,9642.82652552622,13031355454,175799334670,341713909
1582387200000,9646.6808329991,12637371721,175873702774,343869901
1582403700000,9703.4749194155,12295715240,176912900825,338379723
1582420200000,9689.54027917949,11704610625,176661636278,326780238
1582436700000,9886.41359505609,12874083895,180254283032,323541388
1582453200000,9914.57787453697,13365863672,180770515471,363160148
1582469700000,9906.54533309639,14100295596,180627150591,346948036
1582486200000,9903.24765806605,13969032244,180570489850,350483494
1582502700000,9938.02840643237,14542630795,181208638515,345452911
1582519200000,9759.22092523339,15156077501,177951459325,326831396
