"date","rate","volume","cap","liquidity"
1536614100000,6335.92025272087,3847068867,109356475613,NA
1536630600000,6349.62437146662,3708845774,109600707535,NA
1536647100000,6367.19437774904,3787619751,109906529852,NA
1536663600000,6342.9276735047,3752023359,109489397475,NA
1536680100000,6262.11618539415,3803131128,108094457852,NA
1536696600000,6294.45997108716,3822238869,108652764960,NA
1536713100000,6327.8300312557,3862645529,109234956893,NA
1536729600000,6301.45922950406,3865172738,108781851223,NA
1536746100000,6269.9284478819,4048024273,108239887762,NA
1536762600000,6317.39057947296,4116309672,109060430203,NA
1536779100000,6315.28695260673,4123969991,109024114189,NA
1536795600000,6360.26452011229,4224485413,109800585550,NA
1536812100000,6419.57230215519,4290591915,110832150414,NA
1536828600000,6407.32649802585,4107413959,110620729974,NA
1536845100000,6477.87704622661,4307068164,111838765787,NA
1536861600000,6533.22656838749,4656464101,112794360066,NA
1536878100000,6488.28000739423,4543635697,112018370051,NA
1536894600000,6561.07854425851,4547180577,113275216770,NA
1536911100000,6589.14576952731,4633552206,113759789696,NA
1536927600000,6483.15414905053,4645715374,111929873516,NA
1536944100000,6489.64518337191,4449997731,112041939438,NA
1536960600000,6549.32281476686,4479497581,113072257333,NA
1536977100000,6529.13602059647,4422711356,112723737883,NA
1536993600000,6507.14713849157,4214925036,112344105881,NA
1537010100000,6532.30379855235,3880869509,112778428698,NA
1537026600000,6556.27425611434,3871144040,113192272056,NA
1537043100000,6552.50905821334,3649459569,113127266950,NA
1537059600000,6522.72672903042,3569525395,112613083227,NA
1537076100000,6476.76181569762,3672797347,111819511639,NA
1537092600000,6509.25840473965,3663682479,112380556312,NA
1537109100000,6486.49486858066,3587577113,111987550120,NA
1537125600000,6507.57363594151,3663494915,112351469242,NA
1537142100000,6513.75306267268,3742483241,112458155345,NA
1537158600000,6532.20316661055,3681808135,112776691316,NA
1537175100000,6490.62143904233,3743153369,112058794224,NA
1537191600000,6463.01110018766,3890614568,111582109317,NA
1537208100000,6319.95281063239,4276304483,109112247289,NA
1537224600000,6269.5847728537,4376568441,108242656968,NA
1537241100000,6269.87686509974,4385123602,108247699860,NA
1537257600000,6287.04982595171,4420055609,108544186306,NA
1537274100000,6298.4248914445,4550244786,108800408720,NA
1537290600000,6364.61981526543,4596789425,109946496952,NA
1537307100000,6341.59706527695,4616497296,109551006862,NA
1537323600000,6365.38498153765,4800525775,109964011556,NA
1537340100000,6368.31269148988,4934359151,110016976776,NA
1537356600000,6342.37014904808,4932250793,109570628136,NA
1537373100000,6341.40339283086,4607766790,109557173278,NA
1537389600000,6438.33071377946,4961393256,111233668378,NA
1537406100000,6458.77319581033,4891212656,111588786417,NA
1537422600000,6409.90615714015,4752554573,110746833135,NA
1537439100000,6412.37647227092,4555009333,110791835161,NA
1537455600000,6438.02463007261,4580638463,111234979210,NA
1537472100000,6424.52216246447,4273558369,111001686113,NA
1537488600000,6525.55609201284,4708911089,112754920575,NA
1537505100000,6562.20748375418,5006774266,113389610245,NA
1537521600000,6697.21745131627,5655580312,115724649317,NA
1537538100000,6735.68231437685,6089651838,116391829260,NA
1537554600000,6688.33105337775,6809543088,115576367102,NA
1537571100000,6693.90486354173,7126666149,115675194428,NA
1537587600000,6763.90337382593,6797002116,116886588077,NA
1537604100000,6724.01098707066,6550321104,116200491572,NA
1537620600000,6640.6212168408,6277836145,114761469386,NA
1537637100000,6686.50601672797,5205799701,115557367120,NA
1537653600000,6728.54378828382,4777304998,116286730875,NA
1537670100000,6713.7780705422,4544554306,116033387171,NA
1537686600000,6744.07275175128,4394331369,116559239112,NA
1537703100000,6774.50789953947,4423527892,117085683017,NA
1537719600000,6699.469346568,4504562962,115792703659,NA
1537736100000,6705.69650104712,4466713577,115903437675,NA
1537752600000,6711.61078037488,4476095628,116007675485,NA
1537769100000,6716.43444209051,4401180756,116093482018,NA
1537785600000,6600.3896909955,4515891434,114089880936,NA
1537802100000,6625.32493764069,4470090173,114524041807,NA
1537818600000,6649.62708036326,4507673919,114946451155,NA
1537835100000,6580.72351300875,4472835232,113757347971,NA
1537851600000,6487.47717140316,4840433327,112147960403,NA
1537868100000,6435.05620429549,4731057741,111244663465,NA
1537884600000,6431.42664602521,4715977600,111182484215,NA
1537901100000,6390.5838901801,4843631573,110476420179,NA
1537917600000,6364.81308136704,5168475496,110030910542,NA
1537934100000,6404.36354658252,4741941240,110723760484,NA
1537950600000,6475.47386986789,4627784740,111956086605,NA
1537967100000,6527.90109816764,4611987161,112864635629,NA
1537983600000,6546.43450518044,4766124725,113186706969,NA
1538000100000,6495.57865625767,4631914631,112309691693,NA
1538016600000,6505.385954758,4513072094,112481128646,NA
1538033100000,6511.57467333584,4484554297,112590576290,NA
1538049600000,6488.45424772783,4542306523,112192835666,NA
1538066100000,6517.9180871361,4488886432,112704169975,NA
1538082600000,6707.6518512164,4884361022,115987374281,NA
1538099100000,6719.52737208673,4875014672,116195075247,NA
1538115600000,6750.45946050283,5002189037,116732995267,NA
1538132100000,6663.76643334378,5394165050,115236346338,NA
1538148600000,6668.56816919535,5429316154,115321463229,NA
1538165100000,6691.75397043003,5364957622,115725352932,NA
1538181600000,6641.34893987307,5115816810,114855734296,NA
1538198100000,6523.12575048455,5035761781,112813545979,NA
1538214600000,6552.49698148885,4728685965,113323875801,NA
1538231100000,6582.03064721288,4751623615,113837615434,NA
1538247600000,6600.11554590047,4698576851,114152377626,NA
