"date","rate","volume","cap","liquidity"
1585256700000,6715.95080444261,12353405659,122823403688,234969263
1585273200000,6788.54698595192,12851603109,124153950438,237521510
1585289700000,6688.28402817226,13062140323,122321692177,245136625
1585306200000,6683.48693581995,12862814219,122238048689,249243343
1585322700000,6652.82619072426,12529527476,121679439259,244531077
1585339200000,6664.473099801,12562377141,121894545890,243132327
1585355700000,6323.31101977604,11716146282,115657228418,216906272
1585372200000,6196.13150824091,11601637092,113333131611,208675701
1585388700000,6288.3171654252,11819518021,115021728436,208755204
1585405200000,6260.70991947575,11362202788,114518245045,223771755
1585421700000,6197.98385665546,11655559078,113372665384,186629822
1585438200000,6221.39556691791,12103772984,113802700919,209493419
1585454700000,6229.63304254455,10681839906,113955481446,230234529
1585471200000,6140.82219559412,10086640912,112333292821,236957100
1585487700000,6141.8217057331,10023753304,112353572827,232609769
1585504200000,6128.59675134348,9614757604,112114324288,230216570
1585520700000,5956.59809631891,9266657799,108968885734,217948431
1585537200000,6007.04098822958,9359750481,109894609951,215090041
1585553700000,6263.18845120472,10871989097,114583466918,220337432
1585570200000,6372.44231059683,11419955064,116583908542,222631620
1585586700000,6399.20572495786,12348553623,117075708460,227592375
1585603200000,6528.81423586513,12506638834,119449141741,220271665
1585619700000,6502.78040715202,12934190630,118975358038,232136342
1585636200000,6441.78672802538,12541707098,117862311914,227130383
1585652700000,6453.38460505096,11977510247,118076526217,247871816
1585669200000,6481.04001894616,11728369558,118584801181,222523716
1585685700000,6489.0766333161,11379631721,118734204152,217895836
1585702200000,6343.00481507008,10454240549,116064143531,230101631
1585718700000,6344.97191532493,10351386122,116102358222,247207016
1585735200000,6324.89937453198,10379346298,115736879594,238201398
1585751700000,6285.14397639495,10328702646,115011767917,214513699
1585768200000,6225.33805372297,10381779396,113919795547,248911747
1585784700000,6630.62787846001,12995510104,121338746321,215232194
1585801200000,6631.79957891235,13703642513,121361846081,239512904
1585817700000,6658.42415072773,13777511891,121852238150,241493802
1585834200000,6665.54379276349,13625825392,121985450397,242275350
1585850700000,7034.42661828012,16520610699,128738976008,220120414
1585867200000,6858.70169438354,17040104621,125525557865,221953490
1585883700000,6816.14417019283,15215898701,124748300379,243490114
1585900200000,6922.65050189871,15678718094,126699644021,244181815
1585916700000,7012.4985177769,16474296887,128346513584,256982913
1585933200000,6785.42292259081,15986817102,124193086845,220215004
1585949700000,6750.01825874467,13405614098,123547015194,212846337
1585966200000,6744.19426904349,12748366494,123442272129,232108661
1585982700000,6721.25055845533,12539467510,123024338596,230237004
1585999200000,6856.40947620053,11832924936,125500576104,242842620
1586015700000,6744.94209685686,10650426109,123463379422,242743940
1586032200000,6836.1265811167,10125995842,125135550004,213201056
1586048700000,6868.44550852275,10965000424,125729642412,239124138
1586065200000,6825.91252611853,10968540817,124954301464,235342188
1586081700000,6784.46048937546,10668749394,124197181776,258045538
1586098200000,6789.5965062004,10002536605,124294087921,253865376
1586114700000,6812.29244895494,10113398365,124712038381,245893147
1586131200000,6786.6181714681,9440291385,124245923948,240458310
1586147700000,6916.64773751454,10104471320,126628430533,237145492
1586164200000,7061.12392916335,12115665302,129275847741,267737706
1586180700000,7084.0233955512,13437401083,129697218943,251260308
1586197200000,7187.60237688278,14390640857,131595921579,266368454
1586213700000,7248.93527006556,15037578606,132721661977,269590500
1586230200000,7268.65295868378,16122661947,133084216557,268331856
1586246700000,7356.1674040075,14977589820,134691057359,277718064
1586263200000,7341.65687037201,14625819482,134428123335,248966673
1586279700000,7347.00329678647,13960919757,134528126730,274513402
1586296200000,7185.55496705917,13378651025,131575322145,234629702
1586312700000,7187.89093275033,12150149116,131620072886,255847198
1586329200000,7327.01938482437,12995386312,134170547220,247242697
1586345700000,7277.0843331721,12517809331,133258696017,270038681
1586362200000,7278.54629430214,11981017059,133287651160,268777599
1586378700000,7355.50116346723,11713994343,134699821706,286446228
1586395200000,7348.30155856775,11426871378,134570085744,280159568
1586411700000,7305.91694866637,10807197843,133797728302,281217096
1586428200000,7316.10201934963,10465135127,133986177870,284329318
1586444700000,7312.71610264581,11095993453,133925996793,285700919
1586461200000,7252.8742659575,10897676725,132833853675,282281160
1586477700000,7269.11631409751,10585057392,133133407338,265425847
1586494200000,7175.77369625542,11186881184,131427165556,242052139
1586510700000,6940.74381226418,12585961597,127124664731,254019957
1586527200000,6923.69775989588,12162540474,126815396717,252991581
1586543700000,6924.66335374214,12969218774,126835679415,230933152
1586560200000,6878.54651296174,13191265275,125993476660,231856568
1586576700000,6924.62092692281,13209898998,126840788231,248697066
1586593200000,6906.01609168187,11141448571,126501723233,252282319
1586609700000,6890.86034831334,10801411184,126227551637,246746850
1586626200000,6834.6903017018,9647406479,125200932557,241118737
1586642700000,6884.43800970188,9512759780,126113954568,231247658
1586659200000,6837.1619615144,9266875016,125251508334,253324480
1586675700000,6835.44802289091,8859078817,125222502714,258095709
1586692200000,6880.77891704924,8756182217,126055780310,253472320
1586708700000,7099.3162671089,9967881681,130061603808,241053424
1586725200000,7125.38007706963,10734494607,130541594509,258966907
1586741700000,6716.04083696247,11857514669,123044584174,263519468
1586758200000,6728.63907949734,12227476034,123278424463,274473353
1586774700000,6732.28337465382,12697386131,123347293707,271518409
1586791200000,6749.00009134405,13195099857,123656192024,250616891
1586807700000,6799.91114857421,12417777687,124592133610,258930077
1586824200000,6874.02477141007,11941272434,125953010225,271945983
1586840700000,6897.95731571545,10902044734,126395493446,263599674
1586857200000,6819.46689602388,11125316994,124960163723,276857154
1586873700000,6949.88434421964,10724487390,127352022835,258947409
1586890200000,6919.29901628439,11046088892,126793815750,271993625
