"date","rate","volume","cap","liquidity"
1527632100000,7519.40621769282,6281906539,128300710763,NA
1527648600000,7550.53770329081,6305368811,128834447304,NA
1527665100000,7498.37933242967,6233812797,127947186044,NA
1527681600000,7528.66158512141,5662916448,128467387340,NA
1527698100000,7380.16880354971,5537317992,125936307489,NA
1527714600000,7376.08174362216,5453409760,125870068924,NA
1527731100000,7400.73599374761,5408959811,126294114789,NA
1527747600000,7526.76547255275,5476240906,128446887157,NA
1527764100000,7559.61892138991,5595237507,129011035304,NA
1527780600000,7570.03995485216,5401415411,129192194379,NA
1527797100000,7590.52696323087,5467552607,129544578557,NA
1527813600000,7524.62377130639,5508845001,128423318252,NA
1527830100000,7518.63642471314,5364782636,128324139213,NA
1527846600000,7599.83684398576,5407625856,129712776480,NA
1527863100000,7455.18567864636,5411124137,127246130524,NA
1527879600000,7453.75328607854,5367626002,127224201620,NA
1527896100000,7550.84240410363,5321822315,128885985919,NA
1527912600000,7525.14746596248,5215407279,128449187769,NA
1527929100000,7646.28691739714,5367504318,130516956436,NA
1527945600000,7654.19233692216,5301941578,130658877235,NA
1527962100000,7637.06820741038,5373983845,130368855406,NA
1527978600000,7636.95948391542,5479795399,130369481450,NA
1527995100000,7659.74337624989,5530652958,130761968593,NA
1528011600000,7727.47424844678,5523821618,131919383446,NA
1528028100000,7731.14877517728,5386596651,131982113037,NA
1528044600000,7754.15147736213,5381657711,132374803092,NA
1528061100000,7750.50788354364,5268932552,132312601571,NA
1528077600000,7735.48370782976,5264283738,132069460441,NA
1528094100000,7701.269590284,5257677075,131488011413,NA
1528110600000,7615.73225337038,5251934844,130030822101,NA
1528127100000,7505.5441730368,5374910683,128153691688,NA
1528143600000,7524.14111680548,5289668433,128475273880,NA
1528160100000,7513.73144531277,5260409976,128300435773,NA
1528176600000,7420.03531786178,5306008474,126704241126,NA
1528193100000,7459.60076925138,5169047140,127383126576,NA
1528209600000,7463.73750241587,4936553462,127456939175,NA
1528226100000,7642.3511022332,5295178337,130510241010,NA
1528242600000,7650.77352914486,5301244784,130656276213,NA
1528259100000,7629.0599361754,5132989734,130288322684,NA
1528275600000,7640.65184105391,5061240293,130488671960,NA
1528292100000,7673.91138671597,5103350112,131060138792,NA
1528308600000,7543.34135331082,4888032387,128832161223,NA
1528325100000,7675.52741458744,5097898338,131092443484,NA
1528341600000,7734.08548498799,5306844903,132094699745,NA
1528358100000,7716.51654020157,5356302336,131796945029,NA
1528374600000,7705.32949675581,5289495848,131607312902,NA
1528391100000,7700.77029958458,5108898072,131529441645,NA
1528407600000,7682.79549346659,4914391308,131222431292,NA
1528424100000,7697.52978357459,4750166012,131483907863,NA
1528440600000,7645.11698387272,4669915393,130591495397,NA
1528457100000,7582.5552538282,4639935833,129525489400,NA
1528473600000,7605.85421218249,4674590336,129926715557,NA
1528490100000,7653.70554163848,4663439582,130746430186,NA
1528506600000,7649.58456465269,4559987656,130678709871,NA
1528523100000,7679.98041492284,4474590444,131200461580,NA
1528539600000,7658.74942367532,4367506691,130839968998,NA
1528556100000,7609.37099847875,4263929326,129999825778,NA
1528572600000,7621.81822958771,4171791018,130215144089,NA
1528589100000,7576.11100095719,4214450853,129436053337,NA
1528605600000,7321.7725591829,4519439179,125092484174,NA
1528622100000,7258.69150151434,4767389018,124017466313,NA
1528638600000,7274.91875780708,4863927856,124297166719,NA
1528655100000,6827.16262116651,5222906849,116648641113,NA
1528671600000,6754.92881758366,5900567269,115416571383,NA
1528688100000,6812.81288680223,6011837205,116408060746,NA
1528704600000,6755.39739568903,5876473754,115429475300,NA
1528721100000,6816.17789857686,5997672661,116469987996,NA
1528737600000,6767.77012348531,6072259706,115644691587,NA
1528754100000,6793.10465948374,4967981924,116079804800,NA
1528770600000,6907.7479330357,4806069156,118042014391,NA
1528787100000,6891.50378987417,4737854553,117766751224,NA
1528803600000,6886.57713640396,4594738131,117684454994,NA
1528820100000,6814.91704107721,4449547479,116462754688,NA
1528836600000,6599.04085334286,4652833505,112775463495,NA
1528853100000,6616.12438088998,4782112038,113069400266,NA
1528869600000,6643.73887961397,4680652812,113544234673,NA
1528886100000,6480.37873774987,4758421941,110754856931,NA
1528902600000,6475.10260186332,4839654191,110666464201,NA
1528919100000,6371.07519529552,5240079450,108890352492,NA
1528935600000,6355.66441246604,5141470960,108629268330,NA
1528952100000,6521.88492041376,5532431360,111472624464,NA
1528968600000,6524.94186256341,5576701978,111527320838,NA
1528985100000,6422.45921588515,5301377005,109778690762,NA
1529001600000,6668.81115620479,5342450423,113992569923,NA
1529018100000,6663.83715203607,5199331698,113908880112,NA
1529034600000,6642.32763897164,4883293487,113542865961,NA
1529051100000,6622.74685806432,4787044769,113210473245,NA
1529067600000,6550.3415482467,4678851758,111975304872,NA
1529084100000,6596.9908676578,4283209202,112775473122,NA
1529100600000,6533.29417581142,3975257223,111689355653,NA
1529117100000,6493.71268733522,3879231182,111015051017,NA
1529133600000,6513.11645265449,3686143701,111349293999,NA
1529150100000,6510.62661463555,3389130772,111307052857,NA
1529166600000,6425.15773539808,3255687806,109845858778,NA
1529183100000,6569.33382423405,3286519509,112310723758,NA
1529199600000,6570.55586136069,3206842198,112331615964,NA
1529216100000,6570.55138333586,3129695195,112344601663,NA
1529232600000,6574.60005756072,3165409794,112416127814,NA
1529249100000,6530.18863418323,3110336275,111659532201,NA
1529265600000,6563.83378197617,2978155192,112236798892,NA
