"date","rate","volume","cap","liquidity"
1583087400000,8496.17072734802,13399857591,155024954368,337728964
1583103900000,8555.03554245424,13695617851,156102552948,314402991
1583120400000,8635.2535498585,13888991665,157569086317,322455961
1583136900000,8655.51420448425,14096322806,157942032088,332429158
1583153400000,8749.98028522546,14884367950,159669421495,334243512
1583169900000,8895.18898753631,16123152235,162321294425,351172959
1583186400000,8940.83334839472,16534279609,163157914962,358730262
1583202900000,8865.16434967389,16551303290,161780605846,345464324
1583219400000,8787.69865338959,16302193382,160370008113,340398402
1583235900000,8885.45784834182,16264771087,162157384368,336755465
1583252400000,8743.77320398415,16140497261,159574298161,341224932
1583268900000,8709.03482714592,16030418229,158944022387,357254775
1583285400000,8811.58790691251,16021274183,160819189441,350658268
1583301900000,8851.13977668812,16017908486,161543807227,366284775
1583318400000,8776.61418686315,15148326111,160187909739,294188666
1583334900000,8722.94801780723,14380104756,159211351896,363608479
1583351400000,8761.25764767377,13604620280,159913541026,379894566
1583367900000,8822.76436426645,13290590549,161039491681,357276977
1583384400000,8914.49703461628,14225975457,162718988722,364896819
1583400900000,9019.99950629738,14680749123,164648022228,357399349
1583417400000,9097.64529890667,15393676858,166069208781,388479154
1583433900000,9115.80047085306,15410744154,166404261190,390945107
1583450400000,9057.14130487403,15456922817,165335732492,316812074
1583466900000,9060.0126046351,15081119743,165392450820,366314941
1583483400000,9100.34465786568,15710329502,166131796919,373982018
1583499900000,9117.6714833907,15682416241,166450615008,380082528
1583516400000,9077.91730188844,16323836196,165728155834,379268100
1583532900000,9111.78798548773,16183907177,166349466699,377911452
1583549400000,9120.89687219782,16200509349,166520095624,370644738
1583565900000,9086.79564403624,15649260138,165900126942,376844870
1583582400000,9122.2444781082,15145983527,166551659120,378046232
1583598900000,9144.70933121003,14127034372,166965355794,374212499
1583615400000,8903.04773071671,15091126278,162556742144,348376932
1583631900000,8801.08343339785,15117472579,160697987888,350292580
1583648400000,8749.47062841391,15432649372,159757782882,364037382
1583664900000,8766.26316696326,15578940757,160069440745,372947296
1583681400000,8540.07348304001,16205431100,155942809309,331948316
1583697900000,8310.92942530232,17177644967,151761726771,315039572
1583714400000,8069.67088838744,18032842010,147358242675,307401959
1583730900000,7855.33450387268,19208727625,143446852525,312835532
1583747400000,7928.00189067721,19367983047,144776905263,301207087
1583763900000,7771.52845389195,19915742285,141922292607,331471364
1583780400000,7751.27680896081,18636780220,141555460356,300708366
1583796900000,7885.23191457848,18656389436,144003850709,280728074
1583813400000,7956.75602479609,17674310120,145313240686,315530913
1583829900000,7952.57978151783,18361581735,145239849311,332020882
1583846400000,8166.86955795559,18704135220,149155516002,306767898
1583862900000,7893.26224000215,17525835320,144161254950,297037277
1583879400000,8011.96728672686,18068131313,146331467865,299956660
1583895900000,7910.8983591182,17529886494,144488405308,346182050
1583912400000,7879.44337544235,17021905428,143916945889,330849513
1583928900000,7852.97404975612,16508826372,143434963667,313872852
1583945400000,7789.26384152771,15474621207,142273630308,336256421
1583961900000,7867.22477924865,16459439387,143699777608,287780599
1583978400000,7732.0441705238,16531080102,141232258496,280761045
1583994900000,7526.74452627002,17178704555,137485773540,261757218
1584011400000,6385.38741000212,18461132876,116639553923,158059902
1584027900000,6171.02784876097,24413945284,112726011438,142524063
1584044400000,5952.28624601853,24261507685,108732418776,157983204
1584060900000,4691.16688914779,25018746050,85696768396,71783301
1584077400000,5171.27879796844,25631728466,94468336727,64586786
1584093900000,5803.14377656419,26305989561,106013281296,77792065
1584110400000,5853.84453989015,28195402562,106941398015,103039653
