"date","rate","volume","cap","liquidity"
1.515702e+12,13486.5,17011500000,228042629765,NA
1515718500000,13259.1,1.6169e+10,225132973953,NA
1.515735e+12,13690.6,14647400000,229332885591,NA
1515751500000,13752.9,13746100000,230604305104,NA
1.515768e+12,14035.6,14021800000,233337299135,NA
1515784500000,13690.2,12510600000,230042649811,NA
1.515801e+12,14001.7,12117300000,234262488422,NA
1515817500000,14264.8,12429300000,236943076266,NA
1.515834e+12,14360.3,12362900000,242349559041,NA
1515850500000,14562.1,12093900000,245555407093,NA
1.515867e+12,14478.3,12456900000,242471227700,NA
1515883500000,14461.6,12820800000,241287673918,NA
1.5159e+12,14388.5,12545500000,239609001216,NA
1515916500000,13950.5,11892500000,233124005652,NA
1.515933e+12,13544.5,11534500000,228591310546,NA
1515949500000,13475.7,11243900000,225405310117,NA
1.515966e+12,13618.9,10930500000,228618481070,NA
1515982500000,13758.2,11067700000,230276718143,NA
1.515999e+12,13925.3,10935300000,234016881610,NA
1516015500000,13904.8,11237100000,232905668749,NA
1.516032e+12,14256.6,12933800000,236827830877,NA
1516048500000,14203.5,13000400000,236354720886,NA
1.516065e+12,13453.7,12668600000,225058813817,NA
1516081500000,13293.9,13481400000,222598083809,NA
1.516098e+12,11844.6,14003500000,197562407053,NA
1516114500000,11941.9,15364700000,200639187714,NA
1.516131e+12,11687.2,1.6074e+10,195302520699,NA
1516147500000,11505.5,19116500000,189245438772,NA
1.516164e+12,11039,18728100000,182240322623,NA
1516180500000,10756,17884600000,179200069994,NA
1.516197e+12,10174.2,15879500000,170272680107,NA
1516213500000,9954.65,16768700000,168175401205,NA
1.51623e+12,11147.5,18786100000,186178279464,NA
1516246500000,11774.3,19450700000,196004978937,NA
1.516263e+12,11052.5,18132400000,180368355017,NA
1516279500000,11914.5,19465300000,198024201652,NA
1.516296e+12,11765.2,17869500000,195638330882,NA
1516312500000,11713.9,15920800000,194611552729,NA
1.516329e+12,11480.8,14324400000,187187018019,NA
1516345500000,11677.2,14036700000,192032996955,NA
1.516362e+12,11765.8,13845500000,196175798605,NA
1516378500000,11800.8,12593300000,196864676614,NA
1.516395e+12,11527.4,11807300000,192023238557,NA
1516411500000,11826,10803100000,196061110713,NA
1.516428e+12,12812,12197400000,215231410481,NA
1516444500000,12691.6,12164200000,213535188687,NA
1.516461e+12,12789.5,1.1683e+10,214846600651,NA
1516477500000,12954.6,11722300000,216487045284,NA
1.516494e+12,12832.8,11793700000,217260314980,NA
1516510500000,12492.9,11423700000,210803712937,NA
1.516527e+12,11875.4,10252900000,199380590642,NA
1516543500000,12180.6,10525700000,204315782146,NA
1.51656e+12,11475.2,9943580000,192229627093,NA
1516576500000,11468.6,9856260000,192547338200,NA
1.516593e+12,11628.6,9525410000,194843257031,NA
1516609500000,11934.8,9206230000,200649819160,NA
1.516626e+12,11445.1,9004760000,191437485441,NA
1516642500000,10784.8,9471310000,180855678109,NA
1.516659e+12,10526.8,9864870000,175791577269,NA
1516675500000,10898.9,10605100000,183378826474,NA
1.516692e+12,10354.7,10411200000,173895638712,NA
1516708500000,10129.7,10285500000,171101181879,NA
1.516725e+12,11210.2,10347400000,189775656402,NA
1516741500000,11157.9,10405400000,188251482113,NA
1.516758e+12,10783,9475940000,182792746245,NA
1516774500000,10775.8,9066170000,180116383585,NA
1.516791e+12,11093.9,9340410000,186035757801,NA
1516807500000,11311.1,9959630000,189829795534,NA
1.516824e+12,11323.7,9626730000,189075611676,NA
1516840500000,11391.6,10137100000,191062419099,NA
1.516857e+12,11567.4,10887400000,193982244239,NA
1516873500000,11348.8,11119100000,190561473981,NA
1.51689e+12,11334.1,10157900000,189777815649,NA
1516906500000,11281.8,9427300000,188939895551,NA
1.516923e+12,11265.9,8961840000,188668638619,NA
1516939500000,11603.1,8670790000,194877476976,NA
1.516956e+12,10668.3,8327900000,179008425669,NA
1516972500000,10815.9,9143860000,179852674245,NA
1.516989e+12,11178.9,9812540000,187478241888,NA
1517005500000,10935.6,9522800000,183549959167,NA
1.517022e+12,11203.9,9675230000,187940617983,NA
1517038500000,11239,9671830000,188632531969,NA
1.517055e+12,11030,8013070000,184563616289,NA
1517071500000,11453.4,7508950000,192597689945,NA
1.517088e+12,11514.3,7655820000,193819172408,NA
1517104500000,11534,7543470000,193825067791,NA
1.517121e+12,11913.2,7976380000,200867090838,NA
1517137500000,11788.4,8527880000,199288892660,NA
1.517154e+12,11782.7,8906880000,199010698774,NA
1517170500000,11765.1,8255260000,199211256671,NA
1.517187e+12,11830.3,8452270000,199885530323,NA
1517203500000,11562.7,8251960000,195354638429,NA
1.51722e+12,11364.5,7848740000,191864605330,NA
1517236500000,11377.1,7354690000,192279755076,NA
1.517253e+12,11358,7192440000,191306210613,NA
1517269500000,11290.5,7124070000,188624793111,NA
1.517286e+12,11119.7,6937420000,186488295079,NA
1517302500000,11149.1,6651930000,187186589517,NA
1.517319e+12,10923.4,6613480000,184322652344,NA
1517335500000,10301.3,7190820000,171320497388,NA
