"date","rate","volume","cap","liquidity"
1583530500000,9120.75054675218,16275277577,166513091806,388231505
1.583547e+12,9124.19155311117,16278848723,166579334152,368393791
1583563500000,9107.91475173938,15767865590,166285704299,371760569
1.58358e+12,9114.91460813442,15187084087,166417257947,383428386
1583596500000,9134.10202510264,14283365605,166771686146,364196003
1.583613e+12,8917.28310876516,15150717716,162816097717,358064402
1583629500000,8798.78181846988,15078983386,160655523022,350507573
1.583646e+12,8763.03953667644,15494668973,160005539437,369538659
1583662500000,8717.10140048785,15304418619,159170453482,360714574
1.583679e+12,8629.55211083614,15880610793,157576700238,338337482
1583695500000,8316.51554166531,17149224123,151863108310,327015427
1.583712e+12,8052.21604332973,17858777764,147039198129,310556288
1583728500000,7861.34676090326,18855716748,143556642802,291068420
1.583745e+12,7987.10068981142,19341217543,145855241182,281864377
1583761500000,7768.69856685326,19657368302,141870613706,320243158
1.583778e+12,7738.44988886396,18599438460,141320539177,263671918
1583794500000,7879.10622814792,18846421270,143891980514,283325875
1.583811e+12,7911.60451408192,17728483619,144487853130,295573247
1583827500000,7928.79342873552,18278849262,144804640634,328604869
1.583844e+12,8134.75877598733,18648704201,148569061153,298650609
1583860500000,7934.47079091493,17559564227,144913389269,286403942
1.583877e+12,8009.43185345049,18123122109,146285160428,312477671
1583893500000,7918.29309645137,17607394953,144622872431,340666667
1.58391e+12,7843.67281051767,17119090972,143262919058,347943809
1583926500000,7861.44884600391,16742391149,143589756245,309630175
1.583943e+12,7836.22186275539,15588769792,143130645413,304030075
1583959500000,7867.59442700431,16536464435,143706529456,302450265
1.583976e+12,7880.39079204724,16642269726,143941539684,277951007
1583992500000,7641.0494936248,17317143608,139572456874,294457145
1.584009e+12,7234.63605046364,17808359909,132152470561,237893396
1584025500000,6093.79245798202,23844273461,111314697451,151573964
1.584042e+12,6088.66877967316,24705283924,111223764480,191173491
1584058500000,4892.69920600149,24859656165,89377872016,64176896
1.584075e+12,5021.28656003311,26155601075,91728295473,57030181
1584091500000,5475.69092169866,24856906377,100030671927,70709677
1.584108e+12,5714.96428408954,27705222868,104403322107,89591832
1584124500000,5140.05946188851,25872780884,93902137471,98673421
1.584141e+12,5740.76099161399,21599622271,104878680151,113253724
1584157500000,5617.18837715819,21808392342,102623009603,138535246
1.584174e+12,5406.35528288726,21750594213,98773164906,120286226
1584190500000,5441.47035793391,19862394146,99416272884,143466533
1.584207e+12,5433.68622769756,16259448749,99275550217,162576091
1584223500000,5352.64942542557,13793489077,97796651857,149333278
1.58424e+12,5254.46358077476,13140070453,96003910000,149407837
1584256500000,5310.35821473946,12251357024,97026617013,152930158
1.584273e+12,5460.57180667491,11890212087,99772493750,168641478
1584289500000,5343.59679617576,11249716052,97636864761,171309566
1.584306e+12,5227.95504679066,10786604987,95525978808,163177972
1584322500000,5327.67051404506,12989228616,97348927126,167323121
1.584339e+12,5035.38188484895,12750998000,92009831223,107694293
1584355500000,4627.15394592814,14111906644,84551923901,123616284
1.584372e+12,5067.93416489027,17805505733,92607308699,111247178
1584388500000,4985.69808068012,18768178871,91106089063,110613636
1.584405e+12,5005.71689132839,17147506955,91472903683,143096226
1584421500000,5307.19136740143,19046495064,96983615048,158280543
1.584438e+12,5232.68340208828,17430756037,95623296636,145420722
1584454500000,5212.62982684221,14772582836,95258266322,144277929
1.584471e+12,5432.50289164072,14500927896,99277903844,170984666
1584487500000,5481.8944743123,13747475791,100182509585,160621195
1.584504e+12,5424.96985309549,12521659455,99143900926,183950426
1584520500000,5210.99055878818,12032237759,95234953511,171499435
1.584537e+12,5149.80880996933,11951648951,94117648321,191631527
1584553500000,5272.58705099228,13129449007,96362918732,182915197
1.58457e+12,5345.44617402132,13335536304,97695646091,169087229
1584586500000,5319.04628286032,13730416314,97214544050,188649609
1.584603e+12,5437.90621403852,13727516231,99388204031,202325371
1584619500000,5686.15914207239,14631412527,103927494333,196305932
1.584636e+12,6234.65418206833,17376553265,113954745960,171480503
1584652500000,6299.10426664978,18435109531,115133528599,211940924
1.584669e+12,6133.41125267647,18403217014,112106257807,205419158
1584685500000,6212.3716135178,18808232903,113550815517,220040073
1.584702e+12,6877.38362989437,22323513765,125707995338,211063259
1584718500000,6588.71925508568,21245699350,120433716802,212560025
1.584735e+12,6099.18108302568,18431414280,111487309166,161455431
1584751500000,6171.38725496286,20530417019,112808639050,154755710
1.584768e+12,6207.39025171274,20998924589,113468766030,194813777
1584784500000,6017.25930234885,19439900863,109995120960,177396478
1.584801e+12,6168.92805557163,18154300200,112768930195,200019137
1584817500000,6225.59149514198,16821784041,113806458408,208507120
1.584834e+12,6191.94910511068,14927314237,113193702705,192455052
1584850500000,6338.63908594238,14612914373,115877453460,210037964
1.584867e+12,6273.78413406263,14099606053,114694027802,200242769
1584883500000,6106.99597676095,13460465696,111646421023,208993693
1.5849e+12,6056.2183222771,13391336058,110719856042,210384819
1584916500000,6008.64813247594,13367030976,109851829640,181140082
1.584933e+12,5919.99522649903,13843252951,108232312728,210638685
1584949500000,5894.86972200841,13744336834,107774724154,202879356
1.584966e+12,6218.37805184089,14701953576,113690605922,121042372
1584982500000,6353.93395127516,17036564117,116170956859,211497897
1.584999e+12,6468.56539130289,17130962770,118268092955,207815642
1585015500000,6547.92614233236,17370756797,119721869067,228068953
1.585032e+12,6535.93011396166,17824901812,119504253390,222513796
1585048500000,6663.69693627712,19309099179,121842200039,228568133
1.585065e+12,6600.06372720079,17506551853,120681505245,223858213
1585081500000,6759.84921463006,17469042093,123604599993,256685919
1.585098e+12,6717.73135708177,16292771369,122836989399,246726511
1585114500000,6667.15648222514,15831213159,121913369935,238237927
1.585131e+12,6890.72003200109,15627537160,126003616926,246459164
1585147500000,6642.33541480467,16071306026,121462323278,221756968
1.585164e+12,6664.09012633526,15327156705,121861051470,236336203
