"date","rate","volume","cap","liquidity"
1543950600000,4015.35170474761,4889819814,69894323670,NA
1543967100000,3995.23823920374,4947550233,69545711316,NA
1543983600000,3931.73099946439,4778096308,68441556261,NA
1544000100000,3912.9844648593,4752905539,68116400099,NA
1544016600000,3954.79834564977,4936546036,68845572538,NA
1544033100000,3828.0494930132,4913783142,66640071328,NA
1544049600000,3836.83705426471,4970895286,66794391269,NA
1544066100000,3812.26256706445,4959736127,66367629471,NA
1544082600000,3908.64968079988,5246983667,68046804076,NA
1544099100000,3871.55230380889,5048654194,67402320236,NA
1544115600000,3711.3043918183,5402519011,64613482867,NA
1544132100000,3743.21649878161,5490359764,65170379967,NA
1544148600000,3459.36832513135,5710405496,60229505193,NA
1544165100000,3463.85478514633,5893917679,60308482893,NA
1544181600000,3448.47388291128,6025994582,60041723623,NA
1544198100000,3455.02932465646,5802508397,60156897583,NA
1544214600000,3526.75623470949,6565915272,61406775684,NA
1544231100000,3519.08996118953,6379386214,61274218450,NA
1544247600000,3508.19758474011,5952542454,61085788805,NA
1544264100000,3465.21447942838,5651259430,60338435227,NA
1544280600000,3407.29888206813,5536521516,59330869521,NA
1544297100000,3456.7844130703,4892894765,60193591922,NA
1544313600000,3549.71933154866,5017417978,61812991434,NA
1544330100000,3538.90832912554,4796933342,61625576444,NA
1544346600000,3519.15934796006,4620415569,61282419178,NA
1544363100000,3525.54197185914,4565277046,61394757422,NA
1544379600000,3663.86335354529,4902526274,63804806353,NA
1544396100000,3624.71319176011,4646956393,63124198999,NA
1544412600000,3630.55210613193,4472224513,63227154094,NA
1544429100000,3589.53217702945,4534400063,62513630442,NA
1544445600000,3579.71265160627,4603779774,62343692047,NA
1544462100000,3550.78605191701,4489720432,61841022498,NA
1544478600000,3520.00750647502,4602079459,61306252977,NA
1544495100000,3496.35867990348,4530321848,60895467265,NA
1544511600000,3528.19919827205,4549026938,61451128800,NA
1544528100000,3443.14190119924,4483294161,59970621068,NA
1544544600000,3424.29975305852,4368604004,59643381293,NA
1544561100000,3444.92625237107,4369404735,60003811587,NA
1544577600000,3440.93002545874,4427857515,59935192754,NA
1544594100000,3452.98112631348,4446798880,60146269696,NA
1544610600000,3503.07827558233,4483727239,61019857751,NA
1544627100000,3505.73392910882,4258349491,61066947240,NA
1544643600000,3539.30974997573,4254549349,61652740741,NA
1544660100000,3525.64778723818,3942725990,61415857208,NA
1544676600000,3472.36186805667,3829653626,60488672219,NA
1544693100000,3482.19508794612,3874609973,60660970145,NA
1544709600000,3491.90589664798,3859145050,60831270458,NA
1544726100000,3477.86962263617,3770365562,60587618909,NA
1544742600000,3353.32742285012,4052203186,58419239199,NA
1544759100000,3351.59143567088,4195270815,58390376944,NA
1544775600000,3368.89578475009,4120369434,58692649695,NA
1544792100000,3355.26596664018,4069763130,58456490514,NA
1544808600000,3279.61767626347,4187727706,57139588272,NA
1544825100000,3262.17771875499,4012418869,56837085503,NA
1544841600000,3307.27296654394,4007142608,57623857123,NA
1544858100000,3308.80628583852,3993068978,57651813523,NA
1544874600000,3268.00802266524,3994537366,56942098588,NA
1544891100000,3245.79693041024,3758635363,56556226324,NA
1544907600000,3281.38766537317,3675343903,57177809272,NA
1544924100000,3293.05838311235,3487764850,57381911148,NA
1544940600000,3347.77928496369,3740071560,58336098548,NA
1544957100000,3339.69750606408,3708464491,58196356430,NA
1544973600000,3315.01202688359,3683115896,57767482456,NA
1544990100000,3333.73629999807,3656335794,58094605541,NA
1545006600000,3318.77725888687,3622879544,57834711727,NA
1545023100000,3326.5654901541,3492151368,57971431403,NA
1545039600000,3354.23223265793,3695361001,58454580793,NA
1545056100000,3493.53802220399,4243346086,60883850481,NA
1545072600000,3532.11742769647,4740896233,61557520006,NA
1545089100000,3570.09611995806,5292186418,62220927553,NA
1545105600000,3592.49584164133,5576748633,62613071150,NA
1545122100000,3575.82976732751,5667981013,62323358716,NA
1545138600000,3562.85194594623,5617998780,62098549849,NA
1545155100000,3591.68006997038,5699436172,62601859424,NA
1545171600000,3619.52030766123,5313145303,63087786522,NA
1545188100000,3776.5458873789,6119013013,65826327781,NA
1545204600000,3774.64522656945,6170773914,65794848213,NA
1545221100000,3860.82079751383,6398839910,67298013651,NA
1545237600000,3829.30439916607,6614764255,66749895457,NA
1545254100000,3780.79636100032,6580186303,65905564256,NA
1545270600000,3788.23249541204,6354767481,66036563566,NA
1545287100000,3767.005490097,6236368948,65667663980,NA
1545303600000,4091.74776930529,7626253871,71330211338,NA
1545320100000,4077.30872405285,7555300455,71080232650,NA
1545336600000,4048.11504249888,7958820387,70572356156,NA
1545353100000,4118.56614529156,8188375159,71801743643,NA
1545369600000,4059.0665142332,8365358803,70765968562,NA
1545386100000,4054.10676590295,7781996392,70680513589,NA
1545402600000,4061.92947256335,7459004302,70818062777,NA
1545419100000,3982.4627778986,6757169164,69433888076,NA
1545435600000,3904.2308869178,6567507348,68071631994,NA
1545452100000,3894.61426560768,6027611150,67905520682,NA
1545468600000,3905.17674485748,5773794497,68091149870,NA
1545485100000,3916.05848919074,5677536473,68282549650,NA
1545501600000,3948.51714967685,5406749660,68849701261,NA
1545518100000,3938.38915200181,5088097641,68675117340,NA
1545534600000,4044.72117199199,5546585294,70530885154,NA
1545551100000,4042.18275936218,5731137525,70488492449,NA
1545567600000,4102.12559096841,5845703219,71535429884,NA
1545584100000,4011.81908569426,5811114325,69962462064,NA
